Chrono;Fourn.;Article;UC;Prix brut;Validit
58;4010SIS;A0849;P;Depuis le 17/06/2021, 2,6500 EUR/SCH;E
58;4010SIS;A0850;P;Depuis le 18/06/2021, 2,7900 EUR/SCH;E
58;4010SIS;A0851;Kg;Depuis le 18/06/2021, 1,8000 EUR/BTE;E
58;4010SIS;A0852;P;Depuis le 18/06/2021, 4,2500 EUR/BTE;E
58;4010SIS;A0853;P;Depuis le 18/06/2021, 20,6000 EUR/SCH;E
58;4010SIS;A0854;Kg;Depuis le 18/06/2021, 2,7500 EUR/SCH;E
58;4010SIS;A0855;Kg;Depuis le 18/06/2021, 5,9900 EUR/Kg;E
58;4010SIS;A0856;Kg;Depuis le 18/06/2021, 0,9700 EUR/U;E
58;4010SIS;A0857;P;Depuis le 18/06/2021, 11,9000 EUR/SCH;E
58;4010SIS;A0858;P;Depuis le 18/06/2021, 5,7900 EUR/SCH;E
58;4010SIS;A0859;Kg;Depuis le 18/06/2021, 15,1900 EUR/BTE;E
58;4010SIS;A0968;Kg;Depuis le 28/06/2021, 6,8800 EUR/BTE;E
58;4010SIS;A0969;Kg;Depuis le 28/06/2021, 8,9900 EUR/BTE;E
58;4010SIS;A0970;P;Depuis le 29/06/2021, 1,3700 EUR/SCH;E
58;4010SIS;A0971;P;Depuis le 29/06/2021, 2,3900 EUR/SCH;E
58;4010SIS;A0972;P;Depuis le 29/06/2021, 1,2900 EUR/SCH;E
58;4010SIS;A0973;P;Depuis le 29/06/2021, 1,9000 EUR/SCH;E
58;4010SIS;A0974;P;Depuis le 29/06/2021, 0,6200 EUR/P;E
58;4010SIS;A0975;Kg;Depuis le 29/06/2021, 41,2900 EUR/CAR;E
58;4010SIS;A1016;L;Depuis le 30/06/2021, 5,8900 EUR/L;E
58;4010SIS;A1017;U;Depuis le 30/06/2021, 10,2790 EUR/U;E
58;4010SIS;A1018;U;Depuis le 30/06/2021, 1,3400 EUR/U;E
58;4010SIS;A1019;U;Depuis le 30/06/2021, 1,5800 EUR/U;E
58;4010SIS;A1020;U;Depuis le 30/06/2021, 16,0000 EUR/U;E
58;4010SIS;A1021;U;Depuis le 30/06/2021, 15,2500 EUR/U;E
58;4010SIS;A1022;U;Depuis le 30/06/2021, 10,2790 EUR/U;E
58;4010SIS;A1023;U;Depuis le 30/06/2021, 8,4900 EUR/U;E
58;4010SIS;A1024;U;Depuis le 30/06/2021, 0,7400 EUR/U;E
58;4010SIS;A1025;U;Depuis le 30/06/2021, 15,0500 EUR/U;E
58;4010SIS;A1047;U;Depuis le 18/10/2021, 17,2800 EUR/PAK;E
58;4010SIS;A1446;Kg;Depuis le 12/07/2021, 5,9900 EUR/BTE;E
58;4010SIS;A1456;U;Depuis le 30/08/2021, 1,2500 EUR/U;E
58;4010SIS;A1479;U;Depuis le 25/10/2021, 18,9200 EUR/U;E
58;4010SIS;A1514;P;Depuis le 20/07/2021, 8,3500 EUR/SCH;E
58;4010SIS;A1632;U;Depuis le 24/09/2021, 17,7600 EUR/PAK;E
58;4010SIS;A1675;U;Depuis le 17/11/2021, 0,0000 EUR/U;E
58;4010SIS;A1677;U;Depuis le 30/08/2021, 15,2400 EUR/PAK;E
58;4010SIS;A1887;P;Depuis le 30/08/2021, 5,9900 EUR/SCH;E
58;4010SIS;A1888;P;Depuis le 30/08/2021, 8,9900 EUR/SCH;E
58;4010SIS;A1889;P;Depuis le 30/08/2021, 4,8900 EUR/SCH;E
58;4010SIS;A1890;P;Depuis le 30/08/2021, 14,3000 EUR/SCH;E
58;4010SIS;A1891;Kg;Depuis le 30/08/2021, 16,3800 EUR/Kg;E
58;4010SIS;A1892;Kg;Depuis le 30/08/2021, 9,9000 EUR/Kg;E
58;4010SIS;A1893;Kg;Depuis le 30/08/2021, 3,2000 EUR/SCH;E
58;4010SIS;A1894;Kg;Depuis le 30/08/2021, 1,0000 EUR/BTE;E
58;4010SIS;A1895;Kg;Depuis le 30/08/2021, 5,9300 EUR/BTE;E
58;4010SIS;A1896;Kg;Depuis le 30/08/2021, 26,8400 EUR/CAR;E
58;4010SIS;A1897;Kg;Depuis le 30/08/2021, 15,3300 EUR/Kg;E
58;4010SIS;A1898;U;Depuis le 30/08/2021, 15,5900 EUR/L;E
58;4010SIS;A1899;L;Depuis le 30/08/2021, 2,3500 EUR/U;E
58;4010SIS;A1900;P;Depuis le 30/08/2021, 5,9900 EUR/SCH;E
58;4010SIS;A1901;L;Depuis le 30/08/2021, 1,9900 EUR/U;E
58;4010SIS;A1902;L;Depuis le 30/08/2021, 1,2900 EUR/U;E
58;4010SIS;A1903;U;Depuis le 30/08/2021, 2,9900 EUR/U;E
58;4010SIS;A1904;Kg;Depuis le 30/08/2021, 3,3500 EUR/U;E
58;4010SIS;A1905;L;Depuis le 30/08/2021, 3,5900 EUR/U;E
58;4010SIS;A1906;Kg;Depuis le 30/08/2021, 4,1400 EUR/Kg;E
58;4010SIS;A1907;P;Depuis le 30/08/2021, 21,9900 EUR/PQT;E
58;4010SIS;A1908;PQT;Depuis le 30/08/2021, 20,7800 EUR/PQT;E
58;4010SIS;A2111;P;Depuis le 28/09/2021, 7,8900 EUR/CAR;E
58;4010SIS;A2112;P;Depuis le 28/09/2021, 8,4700 EUR/CAR;E
58;4010SIS;A2113;P;Depuis le 28/09/2021, 11,9900 EUR/CAR;E
58;4010SIS;A2114;P;Depuis le 28/09/2021, 15,4500 EUR/CAR;E
58;4010SIS;A2115;P;Depuis le 28/09/2021, 16,2700 EUR/CAR;E
58;4010SIS;A2116;P;Depuis le 28/09/2021, 20,5500 EUR/CAR;E
58;4010SIS;A2181;Kg;Depuis le 18/10/2021, 1,5300 EUR/Kg;E
58;4010SIS;A2182;U;Depuis le 18/10/2021, 16,2900 EUR/U;E
58;4010SIS;A2197;Kg;Depuis le 19/10/2021, 1,9800 EUR/Kg;E
58;4010SIS;A2207;U;Depuis le 22/10/2021, 15,7000 EUR/U;E
58;4010SIS;A2208;Kg;Depuis le 22/10/2021, 2,6900 EUR/BTE;E
58;4010SIS;A2316;U;Depuis le 24/11/2021, 11,3700 EUR/COL;E
58;4010SIS;A2317;U;Depuis le 24/11/2021, 30,1000 EUR/U;E
58;4010SIS;A2320;Kg;Depuis le 24/11/2021, 2,9900 EUR/U;E
58;4010SIS;A2384;Kg;Depuis le 17/12/2021, 15,0000 EUR/Kg;E
58;4010SIS;A2398;Kg;Depuis le 22/12/2021, 6,8600 EUR/Kg;E
58;4010SIS;A2413;Kg;Depuis le 28/12/2021, 5,4326 EUR/Kg;E
58;4010SIS;A2491;L;Depuis le 19/01/2022, 12,8666 EUR/L;E
58;4010SIS;A2492;Kg;Depuis le 19/01/2022, 8,9900 EUR/Kg;E
58;4010SIS;A2493;L;Depuis le 19/01/2022, 7,1500 EUR/L;E
58;4010SIS;A2493;L;Depuis le 21/01/2022, 7,1500 EUR/L;E
58;4010SIS;A2559;Kg;Depuis le 08/02/2022, 1,5500 EUR/Kg;E
58;4010SIS;A2564;Kg;Depuis le 10/02/2022, 3,3600 EUR/Kg;E
105;4010SKC;A0151;Kg;Depuis le 16/07/2021, 1,7000 EUR/Kg;E
105;4010SKC;A2391;U;Depuis le 17/12/2021, 1,2500 EUR/U;E
105;4010SKC;A2365;Kg;Depuis le 13/12/2021, 3,6500 EUR/Kg;E
105;4010SKC;A1488;Kg;Depuis le 16/07/2021, 1,8000 EUR/Kg;E
105;4010SKC;A1487;Kg;Depuis le 16/07/2021, 1,8000 EUR/Kg;E
105;4010SKC;A1489;Kg;Depuis le 16/07/2021, 1,0000 EUR/Kg;E
105;4010SKC;A1490;Kg;Depuis le 13/12/2021, 1,3000 EUR/Kg;E
105;4010SKC;A1486;Kg;Depuis le 13/12/2021, 1,8000 EUR/Kg;E
105;4010SKC;A1482;Kg;Depuis le 13/12/2021, 1,8000 EUR/Kg;E
105;4010SKC;A1483;Kg;Depuis le 16/07/2021, 3,2500 EUR/Kg;E
105;4010SKC;A1484;Kg;Depuis le 16/07/2021, 2,9500 EUR/Kg;E
105;4010SKC;A1485;Kg;Depuis le 13/12/2021, 2,8500 EUR/Kg;E
16;4010SOCO;A0182;Kg;Depuis le 08/06/2021, 6,5000 EUR/Kg;E
16;4010SOCO;A2523;Kg;Depuis le 26/01/2022, 15,0000 EUR/Kg;E
16;4010SOCO;A0402;Kg;Depuis le 29/06/2021, 20,0000 EUR/U;E
16;4010SOCO;A0403;Kg;Depuis le 29/06/2021, 7,7000 EUR/U;E
16;4010SOCO;A0404;Kg;Depuis le 08/06/2021, 15,0000 EUR/BID;E
16;4010SOCO;A0405;Kg;Depuis le 08/06/2021, 1,8000 EUR/U;E
16;4010SOCO;A0407;Kg;Depuis le 18/10/2021, 8,5000 EUR/BID;E
16;4010SOCO;A0409;Kg;Depuis le 08/06/2021, 1,3000 EUR/U;E
16;4010SOCO;A0410;L;Depuis le 08/06/2021, 7,4000 EUR/U;E
16;4010SOCO;A0411;L;Depuis le 08/06/2021, 3,5000 EUR/L;E
16;4010SOCO;A0412;Kg;Depuis le 08/06/2021, 3,5100 EUR/U;E
16;4010SOCO;A0438;BTE;Depuis le 05/11/2021, 3,1700 EUR/BTE;E
16;4010SOCO;A0439;BTE;Depuis le 22/04/2021, 3,1700 EUR/BTE;E
16;4010SOCO;A0440;BTE;Depuis le 22/04/2021, 3,1700 EUR/BTE;E
16;4010SOCO;A0513;Kg;Depuis le 08/06/2021, 7,7000 EUR/U;E
16;4010SOCO;A0514;Kg;Depuis le 08/06/2021, 2,1000 EUR/U;E
16;4010SOCO;A0515;L;Depuis le 08/06/2021, 9,5000 EUR/U;E
16;4010SOCO;A0516;L;Depuis le 08/06/2021, 3,2000 EUR/L;E
16;4010SOCO;A0522;L;Depuis le 08/06/2021, 1,8000 EUR/U;E
16;4010SOCO;A0523;Kg;Depuis le 17/01/2022, 1,7000 EUR/Kg;E
16;4010SOCO;A0524;L;Depuis le 08/06/2021, 1,2000 EUR/U;E
16;4010SOCO;A0525;Kg;Depuis le 08/06/2021, 13,5000 EUR/U;E
16;4010SOCO;A0526;Kg;Depuis le 08/06/2021, 1,7500 EUR/SCH;E
16;4010SOCO;A0527;Kg;Depuis le 08/06/2021, 0,9000 EUR/Kg;E
16;4010SOCO;A0976;Kg;Depuis le 29/06/2021, 4,8000 EUR/SCH;E
16;4010SOCO;A0977;P;Depuis le 29/06/2021, 0,0500 EUR/P;E
16;4010SOCO;A2097;BTE;Depuis le 29/06/2021, 3,1700 EUR/BTE;E
16;4010SOCO;A2175;Kg;Depuis le 14/10/2021, 1,3000 EUR/Kg;E
16;4010SOCO;A2227;Kg;Depuis le 05/11/2021, 8,2500 EUR/BID;E
16;4010SOCO;A2318;Kg;Depuis le 24/11/2021, 35,0000 EUR/SO;E
16;4010SOCO;A2332;L;Depuis le 26/11/2021, 16,6000 EUR/BID;E
16;4010SOCO;A2333;Kg;Depuis le 29/11/2021, 1,7500 EUR/SCH;E
16;4010SOCO;A2380;Kg;Depuis le 16/12/2021, 13,5000 EUR/Kg;E
16;4010SOCO;A2400;CAR;Depuis le 22/12/2021, 1,5000 EUR/CAR;E
161;4010SOCOYO;A0437;U;Depuis le 08/09/2021, 2,9500 EUR/BTE;E
161;4010SOCOYO;A2313;Kg;Depuis le 24/11/2021, 8,0800 EUR/BTE;E
161;4010SOCOYO;A2314;Kg;Depuis le 24/11/2021, 4,8000 EUR/SCH;E
161;4010SOCOYO;A2315;Kg;Depuis le 24/11/2021, 1,6600 EUR/Kg;E
161;4010SOCOYO;A0440;U;Depuis le 24/09/2021, 2,8900 EUR/BTE;E
161;4010SOCOYO;A2050;Kg;Depuis le 09/09/2021, 6,9900 EUR/BAQ;E
161;4010SOCOYO;A2037;Kg;Depuis le 08/09/2021, 2,9900 EUR/P;E
161;4010SOCOYO;A2044;Kg;Depuis le 08/09/2021, 2,3000 EUR/U;E
161;4010SOCOYO;A2045;Kg;Depuis le 08/09/2021, 2,6400 EUR/U;E
161;4010SOCOYO;A2046;Kg;Depuis le 08/09/2021, 1,7600 EUR/U;E
161;4010SOCOYO;A2047;Kg;Depuis le 08/09/2021, 1,4700 EUR/U;E
161;4010SOCOYO;A2048;Kg;Depuis le 08/09/2021, 2,5500 EUR/U;E
161;4010SOCOYO;A2039;Kg;Depuis le 08/09/2021, 3,5300 EUR/U;E
161;4010SOCOYO;A2040;Kg;Depuis le 08/09/2021, 3,4200 EUR/U;E
161;4010SOCOYO;A2038;Kg;Depuis le 08/09/2021, 5,9500 EUR/SAC;E
161;4010SOCOYO;A2041;Kg;Depuis le 08/09/2021, 2,5500 EUR/U;E
161;4010SOCOYO;A2042;Kg;Depuis le 08/09/2021, 2,5000 EUR/U;E
161;4010SOCOYO;A2043;Kg;Depuis le 08/09/2021, 2,3300 EUR/Kg;E
161;4010SOCOYO;A2031;Kg;Depuis le 08/09/2021, 3,9500 EUR/SO;E
161;4010SOCOYO;A2102;U;Depuis le 24/09/2021, 3,3900 EUR/BTE;E
161;4010SOCOYO;A2032;Kg;Depuis le 08/09/2021, 2,4900 EUR/SO;E
161;4010SOCOYO;A2033;Kg;Depuis le 08/09/2021, 3,6000 EUR/SCH;E
161;4010SOCOYO;A2034;U;Depuis le 08/09/2021, 9,8000 EUR/U;E
161;4010SOCOYO;A2049;Kg;Depuis le 09/09/2021, 1,3000 EUR/U;E
134;4010SODI;A0413;P;Depuis le 31/08/2021, 0,8678 EUR/P;E
134;4010SODI;A0021;P;Depuis le 30/11/2021, 0,3320 EUR/P;E
134;4010SODI;A0020;P;Depuis le 25/11/2021, 127,5900 EUR/CAR;E
134;4010SODI;A2323;P;Depuis le 25/11/2021, 152,4800 EUR/CAR;E
134;4010SODI;A2324;P;Depuis le 25/11/2021, 321,1900 EUR/CAR;E
134;4010SODI;A0018;P;Depuis le 25/11/2021, 114,9300 EUR/CAR;E
134;4010SODI;A2325;P;Depuis le 25/11/2021, 103,6000 EUR/CAR;E
134;4010SODI;A2326;P;Depuis le 25/11/2021, 91,6300 EUR/CAR;E
134;4010SODI;A2327;P;Depuis le 25/11/2021, 156,3700 EUR/CAR;E
57;4010SORE;A1033;Kg;Depuis le 30/06/2021, 15,0000 EUR/U;E
57;4010SORE;A2085;Kg;Depuis le 17/06/2021, 50,0000 EUR/SAC;E
57;4010SORE;A1444;Kg;Depuis le 12/07/2021, 3,2800 EUR/U;E
57;4010SORE;A1030;L;Depuis le 30/06/2021, 2,3300 EUR/U;E
57;4010SORE;A1031;L;Depuis le 30/06/2021, 70,0000 EUR/BID;E
57;4010SORE;A0414;Kg;Depuis le 23/06/2021, 3,5272 EUR/Kg;E
57;4010SORE;A0645;Kg;Depuis le 17/06/2021, 1,5000 EUR/SCH;E
57;4010SORE;A1623;Kg;Depuis le 10/12/2021, 3,1900 EUR/Kg;E
57;4010SORE;A1911;L;Depuis le 31/08/2021, 10,5000 EUR/U;E
57;4010SORE;A0404;Kg;Depuis le 17/06/2021, 15,6700 EUR/BID;E
57;4010SORE;A1032;Kg;Depuis le 30/06/2021, 15,6700 EUR/BID;E
57;4010SORE;A0860;Kg;Depuis le 18/06/2021, 6,9000 EUR/BID;E
57;4010SORE;A0837;Kg;Depuis le 17/06/2021, 3,1600 EUR/U;E
57;4010SORE;A1910;L;Depuis le 31/08/2021, 2,3200 EUR/U;E
57;4010SORE;A1909;L;Depuis le 31/08/2021, 2,3300 EUR/U;E
57;4010SORE;A0861;Kg;Depuis le 18/06/2021, 2,7700 EUR/SCH;E
57;4010SORE;A1054;Kg;Depuis le 01/07/2021, 1,6900 EUR/SCH;E
81;4010SOREBR;A1043;U;Depuis le 30/06/2021, 2,9700 EUR/PAK;E
81;4010SOREBR;A2106;U;Depuis le 28/09/2021, 0,0000 EUR/U;E
81;4010SOREBR;A1044;L;Depuis le 30/06/2021, 37,9300 EUR/U;E
81;4010SOREBR;A1045;P;Depuis le 30/06/2021, 3,2718 EUR/SCH;E
81;4010SOREBR;A1019;U;Depuis le 30/06/2021, 32,6600 EUR/CAR;E
81;4010SOREBR;A1046;U;Depuis le 30/06/2021, 33,6500 EUR/CAR;E
81;4010SOREBR;A1047;U;Depuis le 30/06/2021, 15,8700 EUR/CAR;E
81;4010SOREBR;A1048;U;Depuis le 30/06/2021, 6,4800 EUR/PAK;E
121;4010SPHB;A1680;L;Depuis le 04/08/2021, 10,4000 EUR/BID;E
168;4010SRPP;A2237;Kg;Depuis le 10/11/2021, 1,5250 EUR/Kg;E
80;4010STARCO;A0852;P;Depuis le 21/07/2021, 8,0000 EUR/BTE;E
80;4010STARCO;A1912;P;Depuis le 31/08/2021, 12,9000 EUR/P;E
80;4010STARCO;A1913;P;Depuis le 31/08/2021, 188,4800 EUR/P;E
80;4010STARCO;A1796;P;Depuis le 31/08/2021, 8,0000 EUR/BTE;E
80;4010STARCO;A1795;P;Depuis le 31/08/2021, 8,0000 EUR/BTE;E
82;4010STRADA;A0416;Kg;Depuis le 30/09/2021, 1,5024 EUR/Kg;E
82;4010STRADA;A2474;Kg;Depuis le 17/01/2022, 1,5808 EUR/Kg;E
82;4010STRADA;A1775;Kg;Depuis le 20/08/2021, 32,8300 EUR/SAC;E
82;4010STRADA;A1914;Kg;Depuis le 31/08/2021, 14,2507 EUR/SAC;E
82;4010STRADA;A0418;Kg;Depuis le 30/06/2021, 2,0800 EUR/Kg;E
82;4010STRADA;A1042;Kg;Depuis le 30/06/2021, 17,4600 EUR/SAC;E
82;4010STRADA;A0419;Kg;Depuis le 30/06/2021, 19,6300 EUR/SAC;E
82;4010STRADA;A0423;Kg;Depuis le 19/10/2021, 1,3710 EUR/Kg;E
84;4010SYMBIO;A1058;P;Depuis le 01/07/2021, 3,1300 EUR/SCH;E
84;4010SYMBIO;A1059;P;Depuis le 01/07/2021, 1,6200 EUR/P;E
84;4010SYMBIO;A0277;P;Depuis le 01/07/2021, 19,0000 EUR/BTE;E
84;4010SYMBIO;A1060;P;Depuis le 01/07/2021, 15,6000 EUR/BTE;E
84;4010SYMBIO;A1061;P;Depuis le 01/07/2021, 5,3700 EUR/BTE;E
25;4010TIRE;A0415;Kg;Depuis le 09/06/2021, 1,0800 EUR/Kg;E
25;4010TIRE;A0416;Kg;Depuis le 09/06/2021, 1,2700 EUR/Kg;E
25;4010TIRE;A0417;SAC;Depuis le 10/08/2021, 8,4000 EUR/SAC;E
25;4010TIRE;A0420;Kg;Depuis le 09/06/2021, 1,7600 EUR/Kg;E
25;4010TIRE;A0421;Kg;Depuis le 09/06/2021, 1,2700 EUR/Kg;E
25;4010TIRE;A0423;Kg;Depuis le 09/06/2021, 1,3710 EUR/Kg;E
25;4010TIRE;A0424;Kg;Depuis le 09/06/2021, 1,3712 EUR/Kg;E
177;4010TOP;A0167;Kg;Depuis le 13/12/2021, 3,5000 EUR/Kg;E
177;4010TOP;A1325;Kg;Depuis le 05/01/2022, 3,0000 EUR/Kg;E
177;4010TOP;A0155;Kg;Depuis le 28/12/2021, 1,9000 EUR/Kg;E
64;4010TROPI;A0425;Kg;Depuis le 23/06/2021, 5,3800 EUR/Kg;E
64;4010TROPI;A2451;Kg;Depuis le 12/01/2022, 3,3500 EUR/Kg;E
64;4010TROPI;A2213;Kg;Depuis le 27/10/2021, 3,2500 EUR/Kg;E
64;4010TROPI;A0426;Kg;Depuis le 23/06/2021, 4,4300 EUR/Kg;E
102;4010TTINT;A0298;Kg;Depuis le 07/07/2021, 1,1640 EUR/Kg;E
93;4010VEND;A1235;U;Depuis le 02/07/2021, 23,0300 EUR/U;E
93;4010VEND;A1236;U;Depuis le 02/07/2021, 3,7000 EUR/U;E
93;4010VEND;A1237;U;Depuis le 02/07/2021, 3,7000 EUR/U;E
93;4010VEND;A1238;U;Depuis le 02/07/2021, 3,8300 EUR/U;E
93;4010VEND;A1239;U;Depuis le 02/07/2021, 4,3900 EUR/U;E
93;4010VEND;A1240;U;Depuis le 02/07/2021, 3,7000 EUR/U;E
93;4010VEND;A1241;U;Depuis le 02/07/2021, 28,4200 EUR/U;E
93;4010VEND;A1242;U;Depuis le 02/07/2021, 3,7000 EUR/U;E
93;4010VEND;A1936;U;Depuis le 03/09/2021, 3,7000 EUR/U;E
93;4010VEND;A1937;U;Depuis le 03/09/2021, 14,3900 EUR/U;E
93;4010VEND;A1938;U;Depuis le 03/09/2021, 17,7600 EUR/U;E
93;4010VEND;A1939;U;Depuis le 03/09/2021, 9,5900 EUR/U;E
93;4010VEND;A1940;U;Depuis le 03/09/2021, 11,3000 EUR/U;E
93;4010VEND;A1941;U;Depuis le 03/09/2021, 8,4400 EUR/U;E
93;4010VEND;A1942;U;Depuis le 03/09/2021, 6,4700 EUR/U;E
93;4010VEND;A1943;U;Depuis le 03/09/2021, 6,5800 EUR/U;E
93;4010VEND;A1944;U;Depuis le 03/09/2021, 14,8600 EUR/U;E
93;4010VEND;A1945;U;Depuis le 03/09/2021, 6,2800 EUR/U;E
93;4010VEND;A1946;U;Depuis le 03/09/2021, 3,8300 EUR/U;E
93;4010VEND;A1947;U;Depuis le 03/09/2021, 8,4200 EUR/U;E
93;4010VEND;A1948;U;Depuis le 03/09/2021, 5,4600 EUR/U;E
93;4010VEND;A1949;U;Depuis le 03/09/2021, 8,0600 EUR/U;E
93;4010VEND;A1950;U;Depuis le 03/09/2021, 5,5100 EUR/U;E
93;4010VEND;A1951;U;Depuis le 03/09/2021, 5,9000 EUR/U;E
93;4010VEND;A1952;U;Depuis le 03/09/2021, 8,0100 EUR/U;E
93;4010VEND;A1953;U;Depuis le 03/09/2021, 5,3700 EUR/U;E
93;4010VEND;A1954;U;Depuis le 03/09/2021, 4,7900 EUR/U;E
93;4010VEND;A1955;U;Depuis le 03/09/2021, 5,4600 EUR/U;E
93;4010VEND;A1956;U;Depuis le 03/09/2021, 8,0400 EUR/U;E
93;4010VEND;A1957;U;Depuis le 03/09/2021, 28,4200 EUR/U;E
93;4010VEND;A1958;U;Depuis le 03/09/2021, 16,7100 EUR/U;E
93;4010VEND;A1959;U;Depuis le 03/09/2021, 7,4600 EUR/U;E
93;4010VEND;A1960;U;Depuis le 03/09/2021, 24,9400 EUR/U;E
93;4010VEND;A1961;U;Depuis le 03/09/2021, 6,7100 EUR/U;E
93;4010VEND;A1962;U;Depuis le 03/09/2021, 4,7000 EUR/U;E
93;4010VEND;A1963;U;Depuis le 03/09/2021, 5,3500 EUR/U;E
93;4010VEND;A1964;U;Depuis le 03/09/2021, 16,2700 EUR/U;E
93;4010VEND;A1965;U;Depuis le 03/09/2021, 16,7100 EUR/U;E
93;4010VEND;A1966;U;Depuis le 03/09/2021, 5,6700 EUR/U;E
93;4010VEND;A1967;U;Depuis le 03/09/2021, 6,7000 EUR/U;E
93;4010VEND;A1968;U;Depuis le 03/09/2021, 10,6200 EUR/U;E
93;4010VEND;A1969;U;Depuis le 03/09/2021, 11,4700 EUR/U;E
93;4010VEND;A1970;U;Depuis le 03/09/2021, 6,9600 EUR/U;E
93;4010VEND;A1971;U;Depuis le 03/09/2021, 6,6800 EUR/U;E
93;4010VEND;A1972;U;Depuis le 03/09/2021, 1,7000 EUR/U;E
93;4010VEND;A1973;U;Depuis le 03/09/2021, 1,9700 EUR/U;E
93;4010VEND;A1974;U;Depuis le 03/09/2021, 2,0600 EUR/U;E
93;4010VEND;A1975;U;Depuis le 03/09/2021, 14,2800 EUR/U;E
93;4010VEND;A1976;U;Depuis le 03/09/2021, 41,9600 EUR/U;E
93;4010VEND;A1977;U;Depuis le 03/09/2021, 23,9500 EUR/U;E
93;4010VEND;A1978;U;Depuis le 03/09/2021, 13,3900 EUR/U;E
93;4010VEND;A1979;U;Depuis le 03/09/2021, 16,3000 EUR/U;E
93;4010VEND;A1980;U;Depuis le 03/09/2021, 15,2200 EUR/U;E
93;4010VEND;A1981;U;Depuis le 03/09/2021, 14,3800 EUR/U;E
93;4010VEND;A1982;U;Depuis le 03/09/2021, 7,4000 EUR/U;E
93;4010VEND;A1983;U;Depuis le 03/09/2021, 1,1400 EUR/U;E
93;4010VEND;A1984;U;Depuis le 03/09/2021, 1,1400 EUR/U;E
93;4010VEND;A1985;U;Depuis le 03/09/2021, 1,1400 EUR/U;E
93;4010VEND;A1986;U;Depuis le 03/09/2021, 4,7500 EUR/U;E
93;4010VEND;A1987;U;Depuis le 03/09/2021, 2,0900 EUR/U;E
93;4010VEND;A1988;U;Depuis le 03/09/2021, 4,7800 EUR/U;E
93;4010VEND;A1989;U;Depuis le 03/09/2021, 2,0900 EUR/U;E
93;4010VEND;A1990;U;Depuis le 03/09/2021, 2,0900 EUR/U;E
93;4010VEND;A1991;U;Depuis le 03/09/2021, 1,6100 EUR/U;E
93;4010VEND;A1992;U;Depuis le 03/09/2021, 1,7000 EUR/U;E
93;4010VEND;A1993;U;Depuis le 03/09/2021, 1,1400 EUR/U;E
93;4010VEND;A1994;U;Depuis le 03/09/2021, 1,1400 EUR/U;E
93;4010VEND;A1995;U;Depuis le 03/09/2021, 36,9800 EUR/U;E
93;4010VEND;A1996;U;Depuis le 03/09/2021, 19,9900 EUR/U;E
93;4010VEND;A1997;U;Depuis le 03/09/2021, 14,1100 EUR/U;E
93;4010VEND;A1998;U;Depuis le 03/09/2021, 8,2100 EUR/U;E
93;4010VEND;A2340;U;Depuis le 01/12/2021, 5,8944 EUR/U;E
165;4010VIVALO;A2127;U;Depuis le 01/10/2021, 7,7400 EUR/U;E
66;4010ZEBRE;A0904;U;Depuis le 24/06/2021, 0,2000 EUR/U;E
66;4010ZEBRE;A1111;U;Depuis le 01/07/2021, 7,0000 EUR/U;E
66;4010ZEBRE;A1112;U;Depuis le 01/07/2021, 7,0000 EUR/U;E
66;4010ZEBRE;A1113;U;Depuis le 01/07/2021, 7,0000 EUR/U;E
66;4010ZEBRE;A1114;U;Depuis le 01/07/2021, 7,0000 EUR/U;E
66;4010ZEBRE;A1115;U;Depuis le 01/07/2021, 7,0000 EUR/U;E
66;4010ZEBRE;A1116;U;Depuis le 01/07/2021, 7,0000 EUR/U;E
66;4010ZEBRE;A1117;U;Depuis le 01/07/2021, 7,0000 EUR/U;E
66;4010ZEBRE;A1118;U;Depuis le 01/07/2021, 7,0000 EUR/U;E
66;4010ZEBRE;A1119;U;Depuis le 01/07/2021, 7,0000 EUR/U;E
66;4010ZEBRE;A1120;U;Depuis le 01/07/2021, 7,0000 EUR/U;E
66;4010ZEBRE;A1121;U;Depuis le 01/07/2021, 7,0000 EUR/U;E
66;4010ZEBRE;A1122;U;Depuis le 01/07/2021, 7,0000 EUR/U;E
66;4010ZEBRE;A1123;U;Depuis le 01/07/2021, 7,0000 EUR/U;E
66;4010ZEBRE;A1124;U;Depuis le 01/07/2021, 7,0000 EUR/U;E
66;4010ZEBRE;A1125;U;Depuis le 01/07/2021, 7,0000 EUR/U;E
66;4010ZEBRE;A1126;U;Depuis le 01/07/2021, 7,0000 EUR/U;E
66;4010ZEBRE;A1127;U;Depuis le 01/07/2021, 7,0000 EUR/U;E
66;4010ZEBRE;A1128;U;Depuis le 01/07/2021, 7,0000 EUR/U;E
66;4010ZEBRE;A1129;U;Depuis le 01/07/2021, 7,0000 EUR/U;E
66;4010ZEBRE;A1130;U;Depuis le 01/07/2021, 7,0000 EUR/U;E
66;4010ZEBRE;A1131;U;Depuis le 01/07/2021, 7,0000 EUR/U;E
66;4010ZEBRE;A1132;U;Depuis le 01/07/2021, 7,0000 EUR/U;E
66;4010ZEBRE;A1133;U;Depuis le 01/07/2021, 7,0000 EUR/U;E
66;4010ZEBRE;A1134;U;Depuis le 01/07/2021, 7,0000 EUR/U;E
66;4010ZEBRE;A1135;U;Depuis le 01/07/2021, 7,0000 EUR/U;E
66;4010ZEBRE;A1136;U;Depuis le 01/07/2021, 7,0000 EUR/U;E
